Sample in Buffer,Sample in Window,TRIGGER,FMsignal_sys_scaled[31:0],I_FIR_data_tvalid,I_FIR2_data_tvalid,Dac_Out_Sig[11:0]
763,763,0,-375439872,0,0,1699
764,764,0,-375439872,0,0,1699
765,765,0,-375439872,0,0,1699
766,766,0,-375439872,0,0,1699
767,767,0,-375439872,0,0,1699
768,768,0,-375439872,0,0,1699
769,769,0,-375439872,0,0,1699
770,770,0,-375439872,0,0,1699
771,771,0,-375439872,0,0,1699
772,772,0,-375439872,0,0,1699
773,773,0,-375439872,0,0,1699
774,774,0,-373029576,0,0,1699
775,775,0,-373029576,0,0,1699
776,776,0,-373029576,0,0,1699
777,777,0,-373029576,0,0,1699
778,778,0,-373029576,0,0,1699
779,779,0,-373029576,0,0,1699
780,780,0,-373029576,0,0,1699
781,781,0,-373029576,0,0,1699
782,782,0,-373029576,0,0,1699
783,783,0,-373029576,0,0,1699
784,784,0,-373029576,0,0,1699
785,785,0,-373029576,0,0,1699
786,786,0,-373029576,0,0,1699
787,787,0,-373029576,0,0,1699
788,788,0,-373029576,0,0,1699
789,789,0,-373029576,0,0,1699
790,790,0,-373029576,0,0,1699
791,791,0,-373029576,0,0,1699
792,792,0,-373029576,0,0,1699
793,793,0,-373029576,0,0,1699
794,794,0,-373029576,0,0,1699
795,795,0,-373029576,0,0,1699
796,796,0,-373029576,0,0,1699
797,797,0,-373029576,0,0,1699
798,798,0,-373029576,0,0,1699
799,799,0,-373029576,0,0,1699
800,800,0,-373029576,0,0,1699
801,801,0,-373029576,0,0,1699
802,802,0,-373029576,0,0,1699
803,803,0,-373029576,0,0,1699
804,804,0,-373029576,0,0,1699
805,805,0,-373029576,0,0,1699
806,806,0,-373029576,0,0,1699
807,807,0,-373029576,0,0,1699
808,808,0,-373029576,0,0,1699
809,809,0,-373029576,0,0,1699
810,810,0,-373029576,0,0,1699
811,811,0,-373029576,0,0,1699
812,812,0,-373029576,0,0,1699
813,813,0,-373029576,0,0,1699
814,814,0,-373029576,0,0,1699
815,815,0,-373029576,0,0,1699
816,816,0,-373029576,0,0,1699
817,817,0,-373029576,0,0,1699
818,818,0,-373029576,0,0,1699
819,819,0,-373029576,0,0,1699
820,820,0,-373029576,0,0,1699
821,821,0,-373029576,0,0,1699
822,822,0,-373029576,0,0,1699
823,823,0,-373029576,0,0,1699
824,824,0,-373029576,0,0,1699
825,825,0,-373029576,0,0,1699
826,826,0,-373029576,0,0,1699
827,827,0,-373029576,0,0,1699
828,828,0,-373029576,0,0,1699
829,829,0,-373029576,0,0,1699
830,830,0,-373029576,0,0,1699
831,831,0,-373029576,0,0,1699
832,832,0,-373029576,0,0,1699
833,833,0,-373029576,0,0,1699
834,834,0,-373029576,0,0,1699
835,835,0,-373029576,0,0,1699
836,836,0,-373029576,0,0,1699
837,837,0,-373029576,0,0,1699
838,838,0,-373029576,0,0,1699
839,839,0,-373029576,0,0,1699
840,840,0,-373029576,0,0,1699
841,841,0,-373029576,0,0,1699
842,842,0,-373029576,0,0,1699
843,843,0,-373029576,0,0,1699
844,844,0,-373029576,0,0,1699
845,845,0,-373029576,0,0,1699
846,846,0,-373029576,0,0,1699
847,847,0,-373029576,0,0,1699
848,848,0,-373029576,0,0,1699
849,849,0,-373029576,1,0,1699
850,850,0,-373029576,0,0,1699
851,851,0,-373029576,0,0,1699
852,852,0,-373029576,0,0,1699
853,853,0,-373029576,0,0,1699
854,854,0,-373029576,0,0,1699
855,855,0,-373029576,0,0,1699
856,856,0,-373029576,0,0,1699
857,857,0,-373029576,0,0,1699
858,858,0,-373029576,0,0,1699
859,859,0,-373029576,0,0,1699
860,860,0,-373029576,0,0,1699
861,861,0,-373029576,0,0,1699
862,862,0,-373029576,0,0,1699
863,863,0,-373029576,0,0,1699
864,864,0,-373029576,0,0,1699
865,865,0,-373029576,0,0,1699
866,866,0,-373029576,0,0,1699
867,867,0,-373029576,0,0,1699
868,868,0,-373029576,0,0,1699
869,869,0,-373029576,0,0,1699
870,870,0,-373029576,0,0,1699
871,871,0,-373029576,0,0,1699
872,872,0,-373029576,0,0,1699
873,873,0,-373029576,0,0,1699
874,874,0,-371740045,0,0,1699
875,875,0,-371740045,0,0,1699
876,876,0,-371740045,0,0,1699
877,877,0,-371740045,0,0,1699
878,878,0,-371740045,0,0,1699
879,879,0,-371740045,0,0,1699
880,880,0,-371740045,0,0,1699
881,881,0,-371740045,0,0,1699
882,882,0,-371740045,0,0,1699
883,883,0,-371740045,0,0,1699
884,884,0,-371740045,0,0,1699
885,885,0,-371740045,0,0,1699
886,886,0,-371740045,0,0,1699
887,887,0,-371740045,0,0,1699
888,888,0,-371740045,0,0,1699
889,889,0,-371740045,0,0,1699
890,890,0,-371740045,0,0,1699
891,891,0,-371740045,0,0,1699
892,892,0,-371740045,0,0,1699
893,893,0,-371740045,0,0,1699
894,894,0,-371740045,0,0,1699
895,895,0,-371740045,0,0,1699
896,896,0,-371740045,0,0,1699
897,897,0,-371740045,0,0,1699
898,898,0,-371740045,0,0,1699
899,899,0,-371740045,0,0,1699
900,900,0,-371740045,0,0,1699
901,901,0,-371740045,0,0,1699
902,902,0,-371740045,0,0,1699
903,903,0,-371740045,0,0,1699
904,904,0,-371740045,0,0,1699
905,905,0,-371740045,0,0,1699
906,906,0,-371740045,0,0,1699
907,907,0,-371740045,0,0,1699
908,908,0,-371740045,0,0,1699
909,909,0,-371740045,0,0,1699
910,910,0,-371740045,0,0,1699
911,911,0,-371740045,0,0,1699
912,912,0,-371740045,0,0,1699
913,913,0,-371740045,0,0,1699
914,914,0,-371740045,0,0,1699
915,915,0,-371740045,0,0,1699
916,916,0,-371740045,0,0,1699
917,917,0,-371740045,0,0,1699
918,918,0,-371740045,0,0,1699
919,919,0,-371740045,0,0,1699
920,920,0,-371740045,0,0,1699
921,921,0,-371740045,0,0,1699
922,922,0,-371740045,0,0,1699
923,923,0,-371740045,0,0,1699
924,924,0,-371740045,0,0,1699
925,925,0,-371740045,0,0,1699
926,926,0,-371740045,0,0,1699
927,927,0,-371740045,0,0,1699
928,928,0,-371740045,0,0,1699
929,929,0,-371740045,0,0,1699
930,930,0,-371740045,0,0,1699
931,931,0,-371740045,0,0,1699
932,932,0,-371740045,0,0,1699
933,933,0,-371740045,0,0,1699
934,934,0,-371740045,0,0,1699
935,935,0,-371740045,0,0,1699
936,936,0,-371740045,0,0,1699
937,937,0,-371740045,0,0,1699
938,938,0,-371740045,0,0,1693
939,939,0,-371740045,0,0,1693
940,940,0,-371740045,0,0,1693
941,941,0,-371740045,0,0,1693
942,942,0,-371740045,0,0,1693
943,943,0,-371740045,0,0,1693
944,944,0,-371740045,0,0,1693
945,945,0,-371740045,0,0,1693
946,946,0,-371740045,0,0,1693
947,947,0,-371740045,0,0,1693
948,948,0,-371740045,0,0,1693
949,949,0,-371740045,1,0,1693
950,950,0,-371740045,0,0,1693
951,951,0,-371740045,0,0,1693
952,952,0,-371740045,0,0,1693
953,953,0,-371740045,0,0,1693
954,954,0,-371740045,0,0,1693
955,955,0,-371740045,0,0,1693
956,956,0,-371740045,0,0,1693
957,957,0,-371740045,0,0,1693
958,958,0,-371740045,0,0,1693
959,959,0,-371740045,0,0,1693
960,960,0,-371740045,0,0,1693
961,961,0,-371740045,0,0,1693
962,962,0,-371740045,0,0,1693
963,963,0,-371740045,0,0,1693
964,964,0,-371740045,0,0,1693
965,965,0,-371740045,0,0,1693
966,966,0,-371740045,0,1,1693
967,967,0,-371740045,0,0,1693
968,968,0,-371740045,0,0,1693
969,969,0,-371740045,0,0,1693
970,970,0,-371740045,0,0,1693
971,971,0,-371740045,0,0,1693
972,972,0,-371740045,0,0,1693
973,973,0,-371740045,0,0,1693
974,974,0,-376886810,0,0,1693
975,975,0,-376886810,0,0,1693
976,976,0,-376886810,0,0,1693
977,977,0,-376886810,0,0,1693
978,978,0,-376886810,0,0,1693
979,979,0,-376886810,0,0,1693
980,980,0,-376886810,0,0,1693
981,981,0,-376886810,0,0,1693
982,982,0,-376886810,0,0,1693
983,983,0,-376886810,0,0,1693
984,984,0,-376886810,0,0,1693
985,985,0,-376886810,0,0,1693
986,986,0,-376886810,0,0,1693
987,987,0,-376886810,0,0,1693
988,988,0,-376886810,0,0,1693
989,989,0,-376886810,0,0,1693
990,990,0,-376886810,0,0,1693
991,991,0,-376886810,0,0,1693
992,992,0,-376886810,0,0,1693
993,993,0,-376886810,0,0,1693
994,994,0,-376886810,0,0,1693
995,995,0,-376886810,0,0,1693
996,996,0,-376886810,0,0,1693
997,997,0,-376886810,0,0,1693
998,998,0,-376886810,0,0,1693
999,999,0,-376886810,0,0,1693
1000,1000,0,-376886810,0,0,1693
1001,1001,0,-376886810,0,0,1693
1002,1002,0,-376886810,0,0,1693
1003,1003,0,-376886810,0,0,1693
1004,1004,0,-376886810,0,0,1693
1005,1005,0,-376886810,0,0,1693
1006,1006,0,-376886810,0,0,1693
1007,1007,0,-376886810,0,0,1693
1008,1008,0,-376886810,0,0,1693
1009,1009,0,-376886810,0,0,1693
1010,1010,0,-376886810,0,0,1693
1011,1011,0,-376886810,0,0,1693
1012,1012,0,-376886810,0,0,1693
1013,1013,0,-376886810,0,0,1693
1014,1014,0,-376886810,0,0,1693
1015,1015,0,-376886810,0,0,1693
1016,1016,0,-376886810,0,0,1693
1017,1017,0,-376886810,0,0,1693
1018,1018,0,-376886810,0,0,1693
1019,1019,0,-376886810,0,0,1693
1020,1020,0,-376886810,0,0,1693
1021,1021,0,-376886810,0,0,1693
1022,1022,0,-376886810,0,0,1693
1023,1023,0,-376886810,0,0,1693
1024,1024,0,-376886810,0,0,1693
1025,1025,0,-376886810,0,0,1693
1026,1026,0,-376886810,0,0,1693
1027,1027,0,-376886810,0,0,1693
1028,1028,0,-376886810,0,0,1693
1029,1029,0,-376886810,0,0,1693
1030,1030,0,-376886810,0,0,1693
1031,1031,0,-376886810,0,0,1693
1032,1032,0,-376886810,0,0,1693
1033,1033,0,-376886810,0,0,1693
1034,1034,0,-376886810,0,0,1693
1035,1035,0,-376886810,0,0,1693
1036,1036,0,-376886810,0,0,1693
1037,1037,0,-376886810,0,0,1693
1038,1038,0,-376886810,0,0,1693
1039,1039,0,-376886810,0,0,1693
1040,1040,0,-376886810,0,0,1693
1041,1041,0,-376886810,0,0,1693
1042,1042,0,-376886810,0,0,1693
1043,1043,0,-376886810,0,0,1693
1044,1044,0,-376886810,0,0,1693
1045,1045,0,-376886810,0,0,1693
1046,1046,0,-376886810,0,0,1693
1047,1047,0,-376886810,0,0,1693
1048,1048,0,-376886810,0,0,1693
1049,1049,0,-376886810,1,0,1693
1050,1050,0,-376886810,0,0,1693
1051,1051,0,-376886810,0,0,1693
1052,1052,0,-376886810,0,0,1693
1053,1053,0,-376886810,0,0,1693
1054,1054,0,-376886810,0,0,1693
1055,1055,0,-376886810,0,0,1693
1056,1056,0,-376886810,0,0,1693
1057,1057,0,-376886810,0,0,1693
1058,1058,0,-376886810,0,0,1693
1059,1059,0,-376886810,0,0,1693
1060,1060,0,-376886810,0,0,1693
1061,1061,0,-376886810,0,0,1693
1062,1062,0,-376886810,0,0,1693
1063,1063,0,-376886810,0,0,1693
1064,1064,0,-376886810,0,0,1693
1065,1065,0,-376886810,0,0,1693
1066,1066,0,-376886810,0,0,1693
1067,1067,0,-376886810,0,0,1693
1068,1068,0,-376886810,0,0,1693
1069,1069,0,-376886810,0,0,1693
1070,1070,0,-376886810,0,0,1693
1071,1071,0,-376886810,0,0,1693
1072,1072,0,-376886810,0,0,1693
1073,1073,0,-376886810,0,0,1693
1074,1074,0,-379385659,0,0,1693
1075,1075,0,-379385659,0,0,1693
1076,1076,0,-379385659,0,0,1693
1077,1077,0,-379385659,0,0,1693
1078,1078,0,-379385659,0,0,1693
1079,1079,0,-379385659,0,0,1693
1080,1080,0,-379385659,0,0,1693
1081,1081,0,-379385659,0,0,1693
1082,1082,0,-379385659,0,0,1693
1083,1083,0,-379385659,0,0,1693
1084,1084,0,-379385659,0,0,1693
1085,1085,0,-379385659,0,0,1693
1086,1086,0,-379385659,0,0,1693
1087,1087,0,-379385659,0,0,1693
1088,1088,0,-379385659,0,0,1693
1089,1089,0,-379385659,0,0,1693
1090,1090,0,-379385659,0,0,1693
1091,1091,0,-379385659,0,0,1693
1092,1092,0,-379385659,0,0,1693
1093,1093,0,-379385659,0,0,1693
1094,1094,0,-379385659,0,0,1693
1095,1095,0,-379385659,0,0,1693
1096,1096,0,-379385659,0,0,1693
1097,1097,0,-379385659,0,0,1693
1098,1098,0,-379385659,0,0,1693
1099,1099,0,-379385659,0,0,1693
1100,1100,0,-379385659,0,0,1693
1101,1101,0,-379385659,0,0,1693
1102,1102,0,-379385659,0,0,1693
1103,1103,0,-379385659,0,0,1693
1104,1104,0,-379385659,0,0,1693
1105,1105,0,-379385659,0,0,1693
1106,1106,0,-379385659,0,0,1693
1107,1107,0,-379385659,0,0,1693
1108,1108,0,-379385659,0,0,1693
1109,1109,0,-379385659,0,0,1693
1110,1110,0,-379385659,0,0,1693
1111,1111,0,-379385659,0,0,1693
1112,1112,0,-379385659,0,0,1693
1113,1113,0,-379385659,0,0,1693
1114,1114,0,-379385659,0,0,1693
1115,1115,0,-379385659,0,0,1693
1116,1116,0,-379385659,0,0,1693
1117,1117,0,-379385659,0,0,1693
1118,1118,0,-379385659,0,0,1693
1119,1119,0,-379385659,0,0,1693
1120,1120,0,-379385659,0,0,1693
1121,1121,0,-379385659,0,0,1693
1122,1122,0,-379385659,0,0,1693
1123,1123,0,-379385659,0,0,1693
1124,1124,0,-379385659,0,0,1693
1125,1125,0,-379385659,0,0,1693
1126,1126,0,-379385659,0,0,1693
1127,1127,0,-379385659,0,0,1693
1128,1128,0,-379385659,0,0,1693
1129,1129,0,-379385659,0,0,1693
1130,1130,0,-379385659,0,0,1693
1131,1131,0,-379385659,0,0,1693
1132,1132,0,-379385659,0,0,1693
1133,1133,0,-379385659,0,0,1693
1134,1134,0,-379385659,0,0,1693
1135,1135,0,-379385659,0,0,1693
1136,1136,0,-379385659,0,0,1693
1137,1137,0,-379385659,0,0,1693
1138,1138,0,-379385659,0,0,1693
1139,1139,0,-379385659,0,0,1693
1140,1140,0,-379385659,0,0,1693
1141,1141,0,-379385659,0,0,1693
1142,1142,0,-379385659,0,0,1693
1143,1143,0,-379385659,0,0,1693
1144,1144,0,-379385659,0,0,1693
1145,1145,0,-379385659,0,0,1693
1146,1146,0,-379385659,0,0,1693
1147,1147,0,-379385659,0,0,1693
1148,1148,0,-379385659,0,0,1693
1149,1149,0,-379385659,1,0,1693
1150,1150,0,-379385659,0,0,1693
1151,1151,0,-379385659,0,0,1693
1152,1152,0,-379385659,0,0,1693
1153,1153,0,-379385659,0,0,1693
1154,1154,0,-379385659,0,0,1693
1155,1155,0,-379385659,0,0,1693
1156,1156,0,-379385659,0,0,1693
1157,1157,0,-379385659,0,0,1693
1158,1158,0,-379385659,0,0,1693
1159,1159,0,-379385659,0,0,1693
1160,1160,0,-379385659,0,0,1693
1161,1161,0,-379385659,0,0,1693
1162,1162,0,-379385659,0,0,1693
1163,1163,0,-379385659,0,0,1693
1164,1164,0,-379385659,0,0,1693
1165,1165,0,-379385659,0,0,1693
1166,1166,0,-379385659,0,0,1693
1167,1167,0,-379385659,0,0,1693
1168,1168,0,-379385659,0,0,1693
1169,1169,0,-379385659,0,0,1693
1170,1170,0,-379385659,0,0,1693
1171,1171,0,-379385659,0,0,1693
1172,1172,0,-379385659,0,0,1693
1173,1173,0,-379385659,0,0,1693
1174,1174,0,-378511721,0,0,1693
1175,1175,0,-378511721,0,0,1693
1176,1176,0,-378511721,0,0,1693
1177,1177,0,-378511721,0,0,1693
1178,1178,0,-378511721,0,0,1693
1179,1179,0,-378511721,0,0,1693
1180,1180,0,-378511721,0,0,1693
1181,1181,0,-378511721,0,0,1693
1182,1182,0,-378511721,0,0,1693
1183,1183,0,-378511721,0,0,1693
1184,1184,0,-378511721,0,0,1693
1185,1185,0,-378511721,0,0,1693
1186,1186,0,-378511721,0,0,1693
1187,1187,0,-378511721,0,0,1693
1188,1188,0,-378511721,0,0,1693
1189,1189,0,-378511721,0,0,1693
1190,1190,0,-378511721,0,0,1693
1191,1191,0,-378511721,0,0,1693
1192,1192,0,-378511721,0,0,1693
1193,1193,0,-378511721,0,0,1693
1194,1194,0,-378511721,0,0,1693
1195,1195,0,-378511721,0,0,1693
1196,1196,0,-378511721,0,0,1693
1197,1197,0,-378511721,0,0,1693
1198,1198,0,-378511721,0,0,1693
1199,1199,0,-378511721,0,0,1693
1200,1200,0,-378511721,0,0,1693
1201,1201,0,-378511721,0,0,1693
1202,1202,0,-378511721,0,0,1693
1203,1203,0,-378511721,0,0,1693
1204,1204,0,-378511721,0,0,1693
1205,1205,0,-378511721,0,0,1693
1206,1206,0,-378511721,0,0,1693
1207,1207,0,-378511721,0,0,1693
1208,1208,0,-378511721,0,0,1693
1209,1209,0,-378511721,0,0,1693
1210,1210,0,-378511721,0,0,1693
1211,1211,0,-378511721,0,0,1693
1212,1212,0,-378511721,0,0,1693
1213,1213,0,-378511721,0,0,1693
1214,1214,0,-378511721,0,0,1693
1215,1215,0,-378511721,0,0,1693
1216,1216,0,-378511721,0,0,1693
1217,1217,0,-378511721,0,0,1693
1218,1218,0,-378511721,0,0,1693
1219,1219,0,-378511721,0,0,1693
1220,1220,0,-378511721,0,0,1693
1221,1221,0,-378511721,0,0,1693
1222,1222,0,-378511721,0,0,1693
1223,1223,0,-378511721,0,0,1693
1224,1224,0,-378511721,0,0,1693
1225,1225,0,-378511721,0,0,1693
1226,1226,0,-378511721,0,0,1693
1227,1227,0,-378511721,0,0,1693
1228,1228,0,-378511721,0,0,1693
1229,1229,0,-378511721,0,0,1693
1230,1230,0,-378511721,0,0,1693
1231,1231,0,-378511721,0,0,1693
1232,1232,0,-378511721,0,0,1693
1233,1233,0,-378511721,0,0,1693
1234,1234,0,-378511721,0,0,1693
1235,1235,0,-378511721,0,0,1693
1236,1236,0,-378511721,0,0,1693
1237,1237,0,-378511721,0,0,1693
1238,1238,0,-378511721,0,0,1693
1239,1239,0,-378511721,0,0,1693
1240,1240,0,-378511721,0,0,1693
1241,1241,0,-378511721,0,0,1693
1242,1242,0,-378511721,0,0,1693
1243,1243,0,-378511721,0,0,1693
1244,1244,0,-378511721,0,0,1693
1245,1245,0,-378511721,0,0,1693
1246,1246,0,-378511721,0,0,1693
1247,1247,0,-378511721,0,0,1693
1248,1248,0,-378511721,0,0,1693
1249,1249,0,-378511721,1,0,1693
1250,1250,0,-378511721,0,0,1693
1251,1251,0,-378511721,0,0,1693
1252,1252,0,-378511721,0,0,1693
1253,1253,0,-378511721,0,0,1693
1254,1254,0,-378511721,0,0,1693
1255,1255,0,-378511721,0,0,1693
1256,1256,0,-378511721,0,0,1693
1257,1257,0,-378511721,0,0,1693
1258,1258,0,-378511721,0,0,1693
1259,1259,0,-378511721,0,0,1693
1260,1260,0,-378511721,0,0,1693
1261,1261,0,-378511721,0,0,1693
1262,1262,0,-378511721,0,0,1693
1263,1263,0,-378511721,0,0,1693
1264,1264,0,-378511721,0,0,1693
1265,1265,0,-378511721,0,0,1693
1266,1266,0,-378511721,0,0,1693
1267,1267,0,-378511721,0,0,1693
1268,1268,0,-378511721,0,0,1693
1269,1269,0,-378511721,0,0,1693
1270,1270,0,-378511721,0,0,1693
1271,1271,0,-378511721,0,0,1693
1272,1272,0,-378511721,0,0,1693
1273,1273,0,-378511721,0,0,1693
1274,1274,0,-378768889,0,0,1693
1275,1275,0,-378768889,0,0,1693
1276,1276,0,-378768889,0,0,1693
1277,1277,0,-378768889,0,0,1693
1278,1278,0,-378768889,0,0,1693
1279,1279,0,-378768889,0,0,1693
1280,1280,0,-378768889,0,0,1693
1281,1281,0,-378768889,0,0,1693
1282,1282,0,-378768889,0,0,1693
1283,1283,0,-378768889,0,0,1693
1284,1284,0,-378768889,0,0,1693
1285,1285,0,-378768889,0,0,1693
1286,1286,0,-378768889,0,0,1693
1287,1287,0,-378768889,0,0,1693
1288,1288,0,-378768889,0,0,1693
1289,1289,0,-378768889,0,0,1693
1290,1290,0,-378768889,0,0,1693
1291,1291,0,-378768889,0,0,1693
1292,1292,0,-378768889,0,0,1693
1293,1293,0,-378768889,0,0,1693
1294,1294,0,-378768889,0,0,1693
1295,1295,0,-378768889,0,0,1693
1296,1296,0,-378768889,0,0,1693
1297,1297,0,-378768889,0,0,1693
1298,1298,0,-378768889,0,0,1693
1299,1299,0,-378768889,0,0,1693
1300,1300,0,-378768889,0,0,1693
1301,1301,0,-378768889,0,0,1693
1302,1302,0,-378768889,0,0,1693
1303,1303,0,-378768889,0,0,1693
1304,1304,0,-378768889,0,0,1693
1305,1305,0,-378768889,0,0,1693
1306,1306,0,-378768889,0,0,1693
1307,1307,0,-378768889,0,0,1693
1308,1308,0,-378768889,0,0,1693
1309,1309,0,-378768889,0,0,1693
1310,1310,0,-378768889,0,0,1693
1311,1311,0,-378768889,0,0,1693
1312,1312,0,-378768889,0,0,1693
1313,1313,0,-378768889,0,0,1693
1314,1314,0,-378768889,0,0,1693
1315,1315,0,-378768889,0,0,1693
1316,1316,0,-378768889,0,0,1693
1317,1317,0,-378768889,0,0,1693
1318,1318,0,-378768889,0,0,1693
1319,1319,0,-378768889,0,0,1693
1320,1320,0,-378768889,0,0,1693
1321,1321,0,-378768889,0,0,1693
1322,1322,0,-378768889,0,0,1693
1323,1323,0,-378768889,0,0,1693
1324,1324,0,-378768889,0,0,1693
1325,1325,0,-378768889,0,0,1693
1326,1326,0,-378768889,0,0,1693
1327,1327,0,-378768889,0,0,1693
1328,1328,0,-378768889,0,0,1693
1329,1329,0,-378768889,0,0,1693
1330,1330,0,-378768889,0,0,1693
1331,1331,0,-378768889,0,0,1693
1332,1332,0,-378768889,0,0,1693
1333,1333,0,-378768889,0,0,1693
1334,1334,0,-378768889,0,0,1693
1335,1335,0,-378768889,0,0,1693
1336,1336,0,-378768889,0,0,1693
1337,1337,0,-378768889,0,0,1693
1338,1338,0,-378768889,0,0,1693
1339,1339,0,-378768889,0,0,1693
1340,1340,0,-378768889,0,0,1693
1341,1341,0,-378768889,0,0,1693
1342,1342,0,-378768889,0,0,1693
1343,1343,0,-378768889,0,0,1693
1344,1344,0,-378768889,0,0,1693
1345,1345,0,-378768889,0,0,1693
1346,1346,0,-378768889,0,0,1693
1347,1347,0,-378768889,0,0,1693
1348,1348,0,-378768889,0,0,1693
1349,1349,0,-378768889,1,0,1693
1350,1350,0,-378768889,0,0,1693
1351,1351,0,-378768889,0,0,1693
1352,1352,0,-378768889,0,0,1693
1353,1353,0,-378768889,0,0,1693
1354,1354,0,-378768889,0,0,1693
1355,1355,0,-378768889,0,0,1693
1356,1356,0,-378768889,0,0,1693
1357,1357,0,-378768889,0,0,1693
1358,1358,0,-378768889,0,0,1693
1359,1359,0,-378768889,0,0,1693
1360,1360,0,-378768889,0,0,1693
1361,1361,0,-378768889,0,0,1693
1362,1362,0,-378768889,0,0,1693
1363,1363,0,-378768889,0,0,1693
1364,1364,0,-378768889,0,0,1693
1365,1365,0,-378768889,0,0,1693
1366,1366,0,-378768889,0,0,1693
1367,1367,0,-378768889,0,0,1693
1368,1368,0,-378768889,0,0,1693
1369,1369,0,-378768889,0,0,1693
1370,1370,0,-378768889,0,0,1693
1371,1371,0,-378768889,0,0,1693
1372,1372,0,-378768889,0,0,1693
1373,1373,0,-378768889,0,0,1693
1374,1374,0,-378935035,0,0,1693
1375,1375,0,-378935035,0,0,1693
1376,1376,0,-378935035,0,0,1693
1377,1377,0,-378935035,0,0,1693
1378,1378,0,-378935035,0,0,1693
1379,1379,0,-378935035,0,0,1693
1380,1380,0,-378935035,0,0,1693
1381,1381,0,-378935035,0,0,1693
1382,1382,0,-378935035,0,0,1693
1383,1383,0,-378935035,0,0,1693
1384,1384,0,-378935035,0,0,1693
1385,1385,0,-378935035,0,0,1693
1386,1386,0,-378935035,0,0,1693
1387,1387,0,-378935035,0,0,1693
1388,1388,0,-378935035,0,0,1693
1389,1389,0,-378935035,0,0,1693
1390,1390,0,-378935035,0,0,1693
1391,1391,0,-378935035,0,0,1693
1392,1392,0,-378935035,0,0,1693
1393,1393,0,-378935035,0,0,1693
1394,1394,0,-378935035,0,0,1693
1395,1395,0,-378935035,0,0,1693
1396,1396,0,-378935035,0,0,1693
1397,1397,0,-378935035,0,0,1693
1398,1398,0,-378935035,0,0,1693
1399,1399,0,-378935035,0,0,1693
1400,1400,0,-378935035,0,0,1693
1401,1401,0,-378935035,0,0,1693
1402,1402,0,-378935035,0,0,1693
1403,1403,0,-378935035,0,0,1693
1404,1404,0,-378935035,0,0,1693
1405,1405,0,-378935035,0,0,1693
1406,1406,0,-378935035,0,0,1693
1407,1407,0,-378935035,0,0,1693
1408,1408,0,-378935035,0,0,1693
1409,1409,0,-378935035,0,0,1693
1410,1410,0,-378935035,0,0,1693
1411,1411,0,-378935035,0,0,1693
1412,1412,0,-378935035,0,0,1693
1413,1413,0,-378935035,0,0,1693
1414,1414,0,-378935035,0,0,1693
1415,1415,0,-378935035,0,0,1693
1416,1416,0,-378935035,0,0,1693
1417,1417,0,-378935035,0,0,1693
1418,1418,0,-378935035,0,0,1693
1419,1419,0,-378935035,0,0,1693
1420,1420,0,-378935035,0,0,1693
1421,1421,0,-378935035,0,0,1693
1422,1422,0,-378935035,0,0,1693
1423,1423,0,-378935035,0,0,1693
1424,1424,0,-378935035,0,0,1693
1425,1425,0,-378935035,0,0,1693
1426,1426,0,-378935035,0,0,1693
1427,1427,0,-378935035,0,0,1693
1428,1428,0,-378935035,0,0,1693
1429,1429,0,-378935035,0,0,1693
1430,1430,0,-378935035,0,0,1693
1431,1431,0,-378935035,0,0,1693
1432,1432,0,-378935035,0,0,1693
1433,1433,0,-378935035,0,0,1693
1434,1434,0,-378935035,0,0,1693
1435,1435,0,-378935035,0,0,1693
1436,1436,0,-378935035,0,0,1693
1437,1437,0,-378935035,0,0,1693
1438,1438,0,-378935035,0,0,1686
1439,1439,0,-378935035,0,0,1686
1440,1440,0,-378935035,0,0,1686
1441,1441,0,-378935035,0,0,1686
1442,1442,0,-378935035,0,0,1686
1443,1443,0,-378935035,0,0,1686
1444,1444,0,-378935035,0,0,1686
1445,1445,0,-378935035,0,0,1686
1446,1446,0,-378935035,0,0,1686
1447,1447,0,-378935035,0,0,1686
1448,1448,0,-378935035,0,0,1686
1449,1449,0,-378935035,1,0,1686
1450,1450,0,-378935035,0,0,1686
1451,1451,0,-378935035,0,0,1686
1452,1452,0,-378935035,0,0,1686
1453,1453,0,-378935035,0,0,1686
1454,1454,0,-378935035,0,0,1686
1455,1455,0,-378935035,0,0,1686
1456,1456,0,-378935035,0,0,1686
1457,1457,0,-378935035,0,0,1686
1458,1458,0,-378935035,0,0,1686
1459,1459,0,-378935035,0,0,1686
1460,1460,0,-378935035,0,0,1686
1461,1461,0,-378935035,0,0,1686
1462,1462,0,-378935035,0,0,1686
1463,1463,0,-378935035,0,0,1686
1464,1464,0,-378935035,0,0,1686
1465,1465,0,-378935035,0,0,1686
1466,1466,0,-378935035,0,1,1686
1467,1467,0,-378935035,0,0,1686
1468,1468,0,-378935035,0,0,1686
1469,1469,0,-378935035,0,0,1686
1470,1470,0,-378935035,0,0,1686
1471,1471,0,-378935035,0,0,1686
